ano,tipo_localizacao,rede,modalidade,grupo,percentual
2013,rural,estadual,ensinofundamentalanosfinais,4,5
2013,urbana,estadual,ensinofundamentalanosfinais,5,5.7
2013,rural,estadual,ensinofundamentalanosfinais,5,23.8
2013,total,estadual,ensinofundamentalanosfinais,5,7.3
2013,urbana,federal,ensinofundamentalanosfinais,5,1.1
2013,rural,federal,ensinofundamentalanosfinais,5,0
2013,total,federal,ensinofundamentalanosfinais,5,1.1
2013,urbana,municipal,ensinofundamentalanosfinais,5,11.5
2013,rural,municipal,ensinofundamentalanosfinais,5,47.2
2013,total,municipal,ensinofundamentalanosfinais,5,26.2
2013,urbana,privada,ensinofundamentalanosfinais,5,14
2013,rural,privada,ensinofundamentalanosfinais,5,32.1
2013,total,privada,ensinofundamentalanosfinais,5,14.3
2013,urbana,pública,ensinofundamentalanosfinais,5,8.2
2013,rural,pública,ensinofundamentalanosfinais,5,44
2013,total,pública,ensinofundamentalanosfinais,5,17.8
2013,urbana,total,ensinofundamentalanosfinais,5,9.4
2013,rural,total,ensinofundamentalanosfinais,5,44
2013,total,total,ensinofundamentalanosfinais,5,17.4
2013,urbana,estadual,ensinofundamentalanosfinais,4,5.4
2013,total,estadual,ensinofundamentalanosfinais,4,5.3
2013,rural,municipal,ensinofundamentalanosfinais,3,34.2
2013,urbana,privada,ensinofundamentalanosfinais,3,19.2
2013,rural,total,ensinofundamentalanosfinais,1,18.9
2013,urbana,total,ensinofundamentalanosfinais,2,3.6
2013,rural,total,ensinofundamentalanosfinais,2,0.6
2013,total,total,ensinofundamentalanosfinais,2,2.9
2013,urbana,estadual,ensinofundamentalanosfinais,1,60.6
2013,rural,estadual,ensinofundamentalanosfinais,1,38.7
2013,total,estadual,ensinofundamentalanosfinais,1,58.8
2013,urbana,federal,ensinofundamentalanosfinais,1,84
2013,total,municipal,ensinofundamentalanosfinais,3,31.6
2013,total,federal,ensinofundamentalanosfinais,1,84.1
2013,urbana,municipal,ensinofundamentalanosfinais,1,51.9
2013,rural,municipal,ensinofundamentalanosfinais,1,15.6
2013,total,municipal,ensinofundamentalanosfinais,1,36.9
2013,urbana,privada,ensinofundamentalanosfinais,1,56.5
2013,rural,privada,ensinofundamentalanosfinais,1,38
2013,total,privada,ensinofundamentalanosfinais,1,56.3
2013,urbana,pública,ensinofundamentalanosfinais,1,56.8
2013,rural,pública,ensinofundamentalanosfinais,1,18.8
2013,total,pública,ensinofundamentalanosfinais,1,46.7
2013,urbana,total,ensinofundamentalanosfinais,1,56.7
2013,total,pública,ensinofundamentalanosfinais,2,2.7
2013,rural,pública,ensinofundamentalanosfinais,2,0.6
2013,rural,federal,ensinofundamentalanosfinais,1,88.9
2013,total,privada,ensinofundamentalanosfinais,2,4.3
2013,urbana,pública,ensinofundamentalanosfinais,2,3.5
2013,rural,privada,ensinofundamentalanosfinais,3,22.5
2013,total,privada,ensinofundamentalanosfinais,3,19.2
2013,urbana,pública,ensinofundamentalanosfinais,3,26.2
2013,rural,pública,ensinofundamentalanosfinais,3,33.7
2013,total,pública,ensinofundamentalanosfinais,3,28.2
2013,rural,total,ensinofundamentalanosfinais,3,33.6
2013,total,total,ensinofundamentalanosfinais,3,26.9
2013,urbana,estadual,ensinofundamentalanosfinais,2,4.8
2013,urbana,total,ensinofundamentalanosfinais,3,24.9
2013,total,estadual,ensinofundamentalanosfinais,2,4.5
2013,rural,estadual,ensinofundamentalanosfinais,2,1.9
2013,urbana,privada,ensinofundamentalanosfinais,2,4.4
2013,total,municipal,ensinofundamentalanosfinais,2,1.2
2013,rural,municipal,ensinofundamentalanosfinais,2,0.4
2013,rural,privada,ensinofundamentalanosfinais,2,1.6
2013,total,federal,ensinofundamentalanosfinais,2,2.3
2013,rural,federal,ensinofundamentalanosfinais,2,0
2013,urbana,federal,ensinofundamentalanosfinais,2,2.4
2013,urbana,municipal,ensinofundamentalanosfinais,2,1.8
2013,total,pública,ensinofundamentalanosiniciais,4,3.8
2013,rural,municipal,ensinofundamentalanosiniciais,4,1.9
2013,total,municipal,ensinofundamentalanosiniciais,4,3.8
2013,urbana,privada,ensinofundamentalanosiniciais,4,4
2013,rural,privada,ensinofundamentalanosiniciais,4,2.3
2013,total,privada,ensinofundamentalanosiniciais,4,4
2013,urbana,pública,ensinofundamentalanosiniciais,4,4.3
2013,rural,pública,ensinofundamentalanosiniciais,4,2
2013,urbana,total,ensinofundamentalanosiniciais,4,4.2
2013,rural,municipal,ensinofundamentalanosiniciais,3,10
2013,total,total,ensinofundamentalanosiniciais,4,3.8
2013,urbana,estadual,ensinofundamentalanosiniciais,3,8.8
2013,rural,estadual,ensinofundamentalanosiniciais,3,9.4
2013,total,estadual,ensinofundamentalanosiniciais,3,8.8
2013,urbana,federal,ensinofundamentalanosiniciais,3,9.6
2013,rural,federal,ensinofundamentalanosiniciais,3,45.7
2013,total,federal,ensinofundamentalanosiniciais,3,10.2
2013,urbana,municipal,ensinofundamentalanosiniciais,3,13.5
2013,rural,total,ensinofundamentalanosiniciais,4,2
2013,total,federal,ensinofundamentalanosiniciais,4,8.3
2013,rural,estadual,ensinofundamentalanosiniciais,5,34.6
2013,urbana,federal,ensinofundamentalanosiniciais,4,8.4
2013,total,municipal,ensinofundamentalanosiniciais,3,12.7
2013,urbana,federal,ensinofundamentalanosiniciais,5,5.9
2013,rural,federal,ensinofundamentalanosiniciais,5,0
2013,total,federal,ensinofundamentalanosiniciais,5,5.8
2013,urbana,municipal,ensinofundamentalanosiniciais,5,21
2013,rural,municipal,ensinofundamentalanosiniciais,5,50.9
2013,total,municipal,ensinofundamentalanosiniciais,5,28.1
2013,urbana,privada,ensinofundamentalanosiniciais,5,39.4
2013,rural,privada,ensinofundamentalanosiniciais,5,58
2013,total,privada,ensinofundamentalanosiniciais,5,39.6
2013,urbana,pública,ensinofundamentalanosiniciais,5,19.6
2013,rural,pública,ensinofundamentalanosiniciais,5,49.7
2013,total,pública,ensinofundamentalanosiniciais,5,26
2013,urbana,total,ensinofundamentalanosiniciais,5,24.8
2013,rural,total,ensinofundamentalanosiniciais,5,49.8
2013,total,total,ensinofundamentalanosiniciais,5,29
2013,urbana,estadual,ensinofundamentalanosiniciais,4,3.9
2013,rural,estadual,ensinofundamentalanosiniciais,4,3.2
2013,total,estadual,ensinofundamentalanosiniciais,4,3.8
2013,rural,federal,ensinofundamentalanosiniciais,4,0
2013,urbana,privada,ensinofundamentalanosiniciais,3,10.3
2013,rural,pública,ensinofundamentalanosiniciais,2,0.5
2013,total,privada,ensinofundamentalanosiniciais,3,10.3
2013,total,total,ensinofundamentalanosiniciais,2,1.6
2013,urbana,estadual,ensinofundamentalanosiniciais,1,70.6
2013,rural,estadual,ensinofundamentalanosiniciais,1,52.3
2013,total,estadual,ensinofundamentalanosiniciais,1,69
2013,urbana,federal,ensinofundamentalanosiniciais,1,74.6
2013,rural,federal,ensinofundamentalanosiniciais,1,54.3
2013,total,federal,ensinofundamentalanosiniciais,1,74.3
2013,urbana,municipal,ensinofundamentalanosiniciais,1,59.6
2013,rural,municipal,ensinofundamentalanosiniciais,1,36.7
2013,total,municipal,ensinofundamentalanosiniciais,1,54.1
2013,urbana,privada,ensinofundamentalanosiniciais,1,44.7
2013,rural,privada,ensinofundamentalanosiniciais,1,31
2013,total,privada,ensinofundamentalanosiniciais,1,44.5
2013,urbana,pública,ensinofundamentalanosiniciais,1,61.8
2013,rural,pública,ensinofundamentalanosiniciais,1,37.8
2013,total,pública,ensinofundamentalanosiniciais,1,56.7
2013,urbana,total,ensinofundamentalanosiniciais,1,57.2
2013,rural,total,ensinofundamentalanosiniciais,1,37.8
2013,total,total,ensinofundamentalanosiniciais,1,54
2013,rural,total,ensinofundamentalanosiniciais,2,0.5
2013,rural,privada,ensinofundamentalanosiniciais,3,8.2
2013,urbana,total,ensinofundamentalanosiniciais,2,1.8
2013,total,estadual,ensinofundamentalanosiniciais,5,15.7
2013,urbana,pública,ensinofundamentalanosiniciais,3,12.5
2013,rural,pública,ensinofundamentalanosiniciais,3,10
2013,total,pública,ensinofundamentalanosiniciais,3,12
2013,urbana,total,ensinofundamentalanosiniciais,3,12
2013,rural,total,ensinofundamentalanosiniciais,3,9.9
2013,total,total,ensinofundamentalanosiniciais,3,11.6
2013,urbana,estadual,ensinofundamentalanosiniciais,2,3
2013,rural,estadual,ensinofundamentalanosiniciais,2,0.5
2013,total,estadual,ensinofundamentalanosiniciais,2,2.7
2013,urbana,federal,ensinofundamentalanosiniciais,2,1.5
2013,rural,federal,ensinofundamentalanosiniciais,2,0
2013,total,federal,ensinofundamentalanosiniciais,2,1.4
2013,urbana,municipal,ensinofundamentalanosiniciais,2,1.5
2013,rural,municipal,ensinofundamentalanosiniciais,2,0.5
2013,total,municipal,ensinofundamentalanosiniciais,2,1.3
2013,urbana,privada,ensinofundamentalanosiniciais,2,1.6
2013,rural,privada,ensinofundamentalanosiniciais,2,0.5
2013,total,privada,ensinofundamentalanosiniciais,2,1.6
2013,urbana,pública,ensinofundamentalanosiniciais,2,1.8
2013,total,pública,ensinofundamentalanosiniciais,2,1.5
2013,urbana,estadual,ensinofundamentalanosiniciais,5,13.7
2013,urbana,municipal,ensinofundamentalanosiniciais,4,4.4
2013,rural,estadual,ensinofundamentaltotal,5,26.9
2013,total,municipal,ensinofundamentaltotal,4,3.9
2013,urbana,privada,ensinofundamentaltotal,4,4.7
2013,rural,privada,ensinofundamentaltotal,4,3.7
2013,total,privada,ensinofundamentaltotal,4,4.6
2013,urbana,pública,ensinofundamentaltotal,4,4.7
2013,rural,pública,ensinofundamentaltotal,4,2.5
2013,total,pública,ensinofundamentaltotal,4,4.2
2013,urbana,total,ensinofundamentaltotal,4,4.7
2013,rural,municipal,ensinofundamentaltotal,4,2.3
2013,rural,total,ensinofundamentaltotal,4,2.5
2013,urbana,estadual,ensinofundamentaltotal,3,19.3
2013,rural,estadual,ensinofundamentaltotal,3,24.3
2013,total,estadual,ensinofundamentaltotal,3,19.7
2013,urbana,federal,ensinofundamentaltotal,3,6.6
2013,rural,federal,ensinofundamentaltotal,3,30.5
2013,total,federal,ensinofundamentaltotal,3,6.8
2013,urbana,municipal,ensinofundamentaltotal,3,19
2013,rural,municipal,ensinofundamentaltotal,3,22.9
2013,total,total,ensinofundamentaltotal,4,4.3
2013,urbana,municipal,ensinofundamentaltotal,4,4.6
2013,total,federal,ensinofundamentaltotal,4,7.5
2013,rural,federal,ensinofundamentaltotal,4,0
2013,urbana,federal,ensinofundamentaltotal,5,2.5
2013,rural,federal,ensinofundamentaltotal,5,0
2013,total,federal,ensinofundamentaltotal,5,2.5
2013,urbana,municipal,ensinofundamentaltotal,5,17.8
2013,rural,municipal,ensinofundamentaltotal,5,49
2013,total,municipal,ensinofundamentaltotal,5,27.3
2013,urbana,privada,ensinofundamentaltotal,5,30.3
2013,rural,privada,ensinofundamentaltotal,5,47.7
2013,total,privada,ensinofundamentaltotal,5,30.4
2013,urbana,pública,ensinofundamentaltotal,5,14.2
2013,rural,pública,ensinofundamentaltotal,5,46.7
2013,total,pública,ensinofundamentaltotal,5,22
2013,urbana,total,ensinofundamentaltotal,5,17.9
2013,rural,total,ensinofundamentaltotal,5,46.6
2013,total,total,ensinofundamentaltotal,5,23.5
2013,urbana,estadual,ensinofundamentaltotal,4,4.9
2013,rural,estadual,ensinofundamentaltotal,4,4.5
2013,total,estadual,ensinofundamentaltotal,4,4.9
2013,urbana,federal,ensinofundamentaltotal,4,7.6
2013,total,municipal,ensinofundamentaltotal,3,20.2
2013,urbana,privada,ensinofundamentaltotal,3,13.5
2013,rural,privada,ensinofundamentaltotal,3,13.8
2013,total,privada,ensinofundamentaltotal,3,13.6
2013,total,total,ensinofundamentaltotal,2,2.2
2013,urbana,estadual,ensinofundamentaltotal,1,63.5
2013,rural,estadual,ensinofundamentaltotal,1,42.8
2013,total,estadual,ensinofundamentaltotal,1,61.7
2013,urbana,federal,ensinofundamentaltotal,1,81.2
2013,rural,federal,ensinofundamentaltotal,1,69.5
2013,total,federal,ensinofundamentaltotal,1,81.1
2013,urbana,municipal,ensinofundamentaltotal,1,57
2013,rural,municipal,ensinofundamentaltotal,1,25.4
2013,total,municipal,ensinofundamentaltotal,1,47.3
2013,urbana,privada,ensinofundamentaltotal,1,48.9
2013,rural,privada,ensinofundamentaltotal,1,33.8
2013,total,privada,ensinofundamentaltotal,1,48.8
2013,urbana,pública,ensinofundamentaltotal,1,59.4
2013,rural,pública,ensinofundamentaltotal,1,27.3
2013,total,pública,ensinofundamentaltotal,1,51.7
2013,urbana,total,ensinofundamentaltotal,1,57
2013,rural,total,ensinofundamentaltotal,1,27.4
2013,total,total,ensinofundamentaltotal,1,51.2
2013,rural,total,ensinofundamentaltotal,2,0.5
2013,urbana,estadual,ensinofundamentaltotal,5,8
2013,urbana,total,ensinofundamentaltotal,2,2.6
2013,rural,pública,ensinofundamentaltotal,2,0.5
2013,urbana,pública,ensinofundamentaltotal,3,19.1
2013,rural,pública,ensinofundamentaltotal,3,23
2013,total,pública,ensinofundamentaltotal,3,20
2013,urbana,total,ensinofundamentaltotal,3,17.8
2013,rural,total,ensinofundamentaltotal,3,23
2013,total,total,ensinofundamentaltotal,3,18.8
2013,urbana,estadual,ensinofundamentaltotal,2,4.3
2013,rural,estadual,ensinofundamentaltotal,2,1.5
2013,total,estadual,ensinofundamentaltotal,2,4
2013,urbana,federal,ensinofundamentaltotal,2,2.1
2013,rural,federal,ensinofundamentaltotal,2,0
2013,total,federal,ensinofundamentaltotal,2,2.1
2013,urbana,municipal,ensinofundamentaltotal,2,1.6
2013,rural,municipal,ensinofundamentaltotal,2,0.4
2013,total,municipal,ensinofundamentaltotal,2,1.3
2013,urbana,privada,ensinofundamentaltotal,2,2.6
2013,rural,privada,ensinofundamentaltotal,2,1
2013,total,privada,ensinofundamentaltotal,2,2.6
2013,urbana,pública,ensinofundamentaltotal,2,2.6
2013,total,pública,ensinofundamentaltotal,2,2.1
2013,total,estadual,ensinofundamentaltotal,5,9.7
2013,total,estadual,ensinomediototal,5,6.7
2013,total,total,ensinomediototal,1,57.8
2013,total,municipal,ensinomediototal,4,3.7
2013,urbana,privada,ensinomediototal,4,7.6
2013,rural,privada,ensinomediototal,4,8.8
2013,total,privada,ensinomediototal,4,7.6
2013,urbana,pública,ensinomediototal,4,7
2013,rural,pública,ensinomediototal,4,6.3
2013,total,pública,ensinomediototal,4,7
2013,urbana,total,ensinomediototal,4,7.1
2013,rural,municipal,ensinomediototal,4,4.6
2013,rural,total,ensinomediototal,4,6.4
2013,urbana,estadual,ensinomediototal,3,25.2
2013,rural,estadual,ensinomediototal,3,30.7
2013,total,estadual,ensinomediototal,3,25.5
2013,urbana,federal,ensinomediototal,3,8.8
2013,rural,federal,ensinomediototal,3,12
2013,total,federal,ensinomediototal,3,9.3
2013,urbana,municipal,ensinomediototal,3,22.5
2013,rural,municipal,ensinomediototal,3,35.3
2013,total,total,ensinomediototal,4,7.1
2013,urbana,municipal,ensinomediototal,4,3.5
2013,total,federal,ensinomediototal,4,9
2013,rural,federal,ensinomediototal,4,7.4
2013,urbana,federal,ensinomediototal,5,1.3
2013,rural,federal,ensinomediototal,5,0.9
2013,total,federal,ensinomediototal,5,1.3
2013,urbana,municipal,ensinomediototal,5,4.6
2013,rural,municipal,ensinomediototal,5,26.4
2013,total,municipal,ensinomediototal,5,9
2013,urbana,privada,ensinomediototal,5,7.1
2013,rural,privada,ensinomediototal,5,16.5
2013,total,privada,ensinomediototal,5,7.3
2013,urbana,pública,ensinomediototal,5,6.5
2013,rural,pública,ensinomediototal,5,10.9
2013,total,pública,ensinomediototal,5,6.7
2013,urbana,total,ensinomediototal,5,6.5
2013,rural,total,ensinomediototal,5,11.1
2013,total,total,ensinomediototal,5,6.7
2013,urbana,estadual,ensinomediototal,4,7
2013,rural,estadual,ensinomediototal,4,6.4
2013,total,estadual,ensinomediototal,4,7
2013,urbana,federal,ensinomediototal,4,9.3
2013,total,municipal,ensinomediototal,3,25.1
2013,rural,estadual,ensinomediototal,5,10.7
2013,urbana,privada,ensinomediototal,3,19.4
2013,total,privada,ensinomediototal,3,19.5
2013,total,total,ensinomediototal,2,4.1
2013,urbana,estadual,ensinomediototal,1,57.3
2013,rural,estadual,ensinomediototal,1,50.3
2013,total,estadual,ensinomediototal,1,56.9
2013,urbana,federal,ensinomediototal,1,74.6
2013,rural,federal,ensinomediototal,1,73.6
2013,total,federal,ensinomediototal,1,74.4
2013,urbana,municipal,ensinomediototal,1,64.3
2013,rural,total,ensinomediototal,2,2
2013,rural,municipal,ensinomediototal,1,32.7
2013,urbana,privada,ensinomediototal,1,61
2013,rural,privada,ensinomediototal,1,42.1
2013,total,privada,ensinomediototal,1,60.8
2013,urbana,pública,ensinomediototal,1,57.6
2013,rural,pública,ensinomediototal,1,50.8
2013,total,pública,ensinomediototal,1,57.2
2013,urbana,total,ensinomediototal,1,58.2
2013,rural,total,ensinomediototal,1,50.5
2013,total,municipal,ensinomediototal,1,57.9
2013,urbana,total,ensinomediototal,2,4.2
2013,total,pública,ensinomediototal,2,3.9
2013,rural,pública,ensinomediototal,2,2
2013,urbana,pública,ensinomediototal,3,24.9
2013,rural,pública,ensinomediototal,3,30
2013,total,pública,ensinomediototal,3,25.2
2013,urbana,total,ensinomediototal,3,24
2013,rural,total,ensinomediototal,3,30
2013,total,total,ensinomediototal,3,24.3
2013,urbana,estadual,ensinomediototal,2,4
2013,rural,estadual,ensinomediototal,2,1.9
2013,total,estadual,ensinomediototal,2,3.9
2013,urbana,federal,ensinomediototal,2,6
2013,rural,federal,ensinomediototal,2,6.1
2013,total,federal,ensinomediototal,2,6
2013,urbana,municipal,ensinomediototal,2,5.1
2013,rural,municipal,ensinomediototal,2,1
2013,total,municipal,ensinomediototal,2,4.3
2013,urbana,privada,ensinomediototal,2,4.9
2013,rural,privada,ensinomediototal,2,1.3
2013,total,privada,ensinomediototal,2,4.8
2013,urbana,pública,ensinomediototal,2,4
2013,rural,privada,ensinomediototal,3,31.3
2013,urbana,estadual,ensinomediototal,5,6.5
2015,total,total,educacaoinfantil,1,44.6
2015,rural,estadual,educacaoinfantil,4,5.2
2015,urbana,estadual,educacaoinfantil,4,4.6
2015,rural,federal,educacaoinfantil,4,20
2015,urbana,federal,educacaoinfantil,4,8.4
2015,rural,total,educacaoinfantil,4,2.3
2015,urbana,total,educacaoinfantil,4,4.3
2015,total,privada,educacaoinfantil,4,4.8
2015,total,pública,educacaoinfantil,4,3.9
2015,total,municipal,educacaoinfantil,4,3.8
2015,total,estadual,educacaoinfantil,4,4.7
2015,total,federal,educacaoinfantil,4,8.7
2015,total,total,educacaoinfantil,4,4.2
2015,rural,pública,educacaoinfantil,3,13.8
2015,urbana,pública,educacaoinfantil,3,18.7
2015,rural,privada,educacaoinfantil,3,9.2
2015,urbana,privada,educacaoinfantil,3,18.1
2015,rural,municipal,educacaoinfantil,3,13.8
2015,urbana,municipal,educacaoinfantil,3,18.7
2015,rural,estadual,educacaoinfantil,3,12.5
2015,urbana,municipal,educacaoinfantil,4,4.1
2015,urbana,estadual,educacaoinfantil,3,22
2015,rural,municipal,educacaoinfantil,4,2.3
2015,rural,privada,educacaoinfantil,4,3.3
2015,urbana,pública,educacaoinfantil,5,23.5
2015,rural,privada,educacaoinfantil,5,66.6
2015,urbana,privada,educacaoinfantil,5,44
2015,rural,municipal,educacaoinfantil,5,50.3
2015,urbana,municipal,educacaoinfantil,5,23.7
2015,rural,estadual,educacaoinfantil,5,65.2
2015,urbana,estadual,educacaoinfantil,5,11.8
2015,rural,federal,educacaoinfantil,5,0
2015,urbana,federal,educacaoinfantil,5,22.6
2015,rural,total,educacaoinfantil,5,51.1
2015,urbana,total,educacaoinfantil,5,31
2015,total,privada,educacaoinfantil,5,44.199999999999996
2015,total,pública,educacaoinfantil,5,27
2015,total,municipal,educacaoinfantil,5,27.200000000000003
2015,total,estadual,educacaoinfantil,5,22.6
2015,total,federal,educacaoinfantil,5,22.1
2015,total,total,educacaoinfantil,5,32.8
2015,rural,pública,educacaoinfantil,4,2.3
2015,urbana,pública,educacaoinfantil,4,4.1
2015,urbana,privada,educacaoinfantil,4,4.8
2015,rural,federal,educacaoinfantil,3,10
2015,rural,pública,educacaoinfantil,5,50.5
2015,rural,total,educacaoinfantil,3,13.6
2015,total,federal,educacaoinfantil,2,0.6
2015,total,total,educacaoinfantil,2,0.4
2015,rural,pública,educacaoinfantil,1,33.1
2015,urbana,pública,educacaoinfantil,1,53.3
2015,rural,privada,educacaoinfantil,1,20.7
2015,urbana,privada,educacaoinfantil,1,32.7
2015,rural,municipal,educacaoinfantil,1,33.3
2015,urbana,federal,educacaoinfantil,3,24.2
2015,rural,estadual,educacaoinfantil,1,17.1
2015,urbana,estadual,educacaoinfantil,1,61.1
2015,rural,federal,educacaoinfantil,1,60
2015,urbana,federal,educacaoinfantil,1,44.4
2015,rural,total,educacaoinfantil,1,32.7
2015,urbana,total,educacaoinfantil,1,45.8
